11:56:30.976 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //input[@class='input'] is 
12:28:01.302 INFO  utilities.GenericMethods -Implicitly waiting for 40secs
12:28:01.451 INFO  utilities.GenericMethods -Switched to iframe by int : 0
12:28:01.624 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']//div[2]/div[2]/div[1]/label is Email
12:28:01.779 INFO  utilities.GenericMethods -The text: Email displayed is correct
12:28:02.050 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']//div[2]/div[2]/div[2]/label is displayed
12:28:02.306 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']//div[2]/div[2]/div[2]/label is Name
12:28:02.510 INFO  utilities.GenericMethods -The text: Name displayed is correct
12:28:02.741 INFO  utilities.GenericMethods -The element at loction: By.xpath: //input[@placeholder='example@domain.com'] is displayed
12:28:02.975 INFO  utilities.GenericMethods -The element at loction: By.xpath: //td[@class='dijitReset dijitStretch dijitButtonContents dijitButtonNode'] is displayed
12:28:02.980 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //input[@placeholder='example@domain.com'] is 
12:28:03.229 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:03.229 INFO  utilities.GenericMethods -Waiting for a max: 2 sec for the element to be send key
12:28:03.637 INFO  utilities.GenericMethods -The element at loction: By.xpath: //td[@class='dijitReset dijitRight dijitButtonNode dijitArrowButton dijitDownArrowButton'] is displayed
12:28:04.543 INFO  utilities.GenericMethods -Value Entered in the place holder
12:28:04.631 INFO  utilities.GenericMethods -Waiting for a max: 10 sec for the element to appear
12:28:04.799 INFO  utilities.GenericMethods -The element at loction: By.xpath: //input[@placeholder='Enter your name'] is displayed
12:28:04.993 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //input[@placeholder='Enter your name'] is 
12:28:05.216 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:05.217 INFO  utilities.GenericMethods -Waiting for a max: 2 sec for the element to be send key
12:28:06.091 INFO  utilities.GenericMethods -The Element that you waited for is now displayed on the webpage
12:28:06.859 INFO  utilities.GenericMethods -Value Entered in the place holder
12:28:07.042 INFO  utilities.GenericMethods -Size of the list: 5
12:28:07.224 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@id='uniqName_15_0']//h2 is displayed
12:28:07.346 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is displayed
12:28:07.892 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is 
12:28:08.052 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:08.552 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@id='uniqName_15_0']//h2 is Get started with Flock
12:28:09.278 INFO  utilities.GenericMethods -The text: Get started with Flock displayed is correct
12:28:10.611 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is displayed
12:28:10.893 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is 
12:28:11.076 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:11.822 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is displayed
12:28:11.844 INFO  utilities.GenericMethods -The element at loction: By.xpath: //span[@class='feedbackLinkSpan'] is displayed
12:28:11.975 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is 
12:28:12.116 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:12.674 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is displayed
12:28:12.760 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is 
12:28:12.845 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //span[@class='feedbackLinkSpan'] is Contact Support
12:28:12.861 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:12.964 INFO  utilities.GenericMethods -The text: Contact Support displayed is correct
12:28:12.966 INFO  utilities.GenericMethods -Waiting for a max: 2 sec for the element to be clickable
12:28:13.516 INFO  utilities.GenericMethods -Element clicked on the webpage
12:28:13.858 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@class='title'] is displayed
12:28:13.892 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is displayed
12:28:14.055 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is 
12:28:14.079 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:14.123 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@class='title'] is How can we help you today?
12:28:14.291 INFO  utilities.GenericMethods -The element at loction: By.xpath: //textarea[@class='input'] is displayed
12:28:14.513 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //textarea[@class='input'] is 
12:28:14.519 INFO  utilities.GenericMethods -The text: How can we help you today? displayed is correct
12:28:14.652 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']//div[2]/div[2]/div[1]/label is displayed
12:28:14.677 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:14.677 INFO  utilities.GenericMethods -Waiting for a max: 2 sec for the element to be send key
12:28:14.817 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']//div[2]/div[2]/div[1]/label is Email
12:28:15.095 INFO  utilities.GenericMethods -The text: Email displayed is correct
12:28:15.261 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']//div[2]/div[2]/div[2]/label is displayed
12:28:15.444 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']//div[2]/div[2]/div[2]/label is Name
12:28:15.734 INFO  utilities.GenericMethods -The text: Name displayed is correct
12:28:15.902 INFO  utilities.GenericMethods -The element at loction: By.xpath: //input[@placeholder='example@domain.com'] is displayed
12:28:15.963 INFO  utilities.GenericMethods -Value Entered in the place holder
12:28:15.980 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //input[@placeholder='example@domain.com'] is 
12:28:16.140 INFO  utilities.GenericMethods -The element at loction: By.xpath: //span[@class='attachFileLogo'] is displayed
12:28:16.371 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:16.371 INFO  utilities.GenericMethods -Waiting for a max: 2 sec for the element to be send key
12:28:16.457 INFO  utilities.GenericMethods -The element at loction: By.xpath: //span[@class='uploadMessage'] is displayed
12:28:16.646 INFO  utilities.GenericMethods -Value Entered in the place holder
12:28:16.771 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //span[@class='uploadMessage'] is Log file attached
12:28:16.842 INFO  utilities.GenericMethods -The element at loction: By.xpath: //input[@placeholder='Enter your name'] is displayed
12:28:16.952 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //input[@placeholder='Enter your name'] is 
12:28:17.032 INFO  utilities.GenericMethods -The text: Log file attached displayed is correct
12:28:17.092 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:17.092 INFO  utilities.GenericMethods -Waiting for a max: 2 sec for the element to be send key
12:28:17.357 INFO  utilities.GenericMethods -Value Entered in the place holder
12:28:17.371 INFO  utilities.GenericMethods -The field is cleared
12:28:17.377 INFO  utilities.GenericMethods -Size of the list: 5
12:28:17.568 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is displayed
12:28:17.645 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is 
12:28:17.770 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:17.818 INFO  utilities.GenericMethods -The field is cleared
12:28:18.061 INFO  utilities.GenericMethods -The field is cleared
12:28:18.245 INFO  utilities.GenericMethods -The element at loction: By.xpath: //button[@class='btn btn--action btn--reportBug'] is displayed
12:28:18.337 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //button[@class='btn btn--action btn--reportBug'] is Send Request
12:28:18.502 INFO  utilities.GenericMethods -The text: Send Request displayed is correct
12:28:18.502 INFO  utilities.GenericMethods -Waiting for a max: 2 sec for the element to be clickable
12:28:19.401 INFO  utilities.GenericMethods -Element clicked on the webpage
12:28:19.976 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is displayed
12:28:20.043 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is 
12:28:20.059 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:20.242 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is displayed
12:28:20.300 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is 
12:28:20.322 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:20.458 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is displayed
12:28:20.528 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is 
12:28:20.554 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:20.692 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is displayed
12:28:20.754 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']//input[@type='radio'] is 
12:28:20.769 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:20.803 INFO  utilities.GenericMethods -The element at loction: By.xpath: //textarea[@class='input'] is displayed
12:28:20.848 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //textarea[@class='input'] is 
12:28:20.944 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:20.944 INFO  utilities.GenericMethods -Waiting for a max: 2 sec for the element to be send key
12:28:21.157 INFO  utilities.GenericMethods -Value Entered in the place holder
12:28:21.202 INFO  utilities.GenericMethods -The element at loction: By.xpath: //span[@class='attachFileLogo'] is displayed
12:28:21.241 INFO  utilities.GenericMethods -The element at loction: By.xpath: //span[@class='uploadMessage'] is displayed
12:28:21.281 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //span[@class='uploadMessage'] is Log file attached
12:28:21.343 INFO  utilities.GenericMethods -The text: Log file attached displayed is correct
12:28:21.414 INFO  utilities.GenericMethods -The field is cleared
12:28:21.490 INFO  utilities.GenericMethods -The field is cleared
12:28:21.562 INFO  utilities.GenericMethods -The field is cleared
12:28:21.603 INFO  utilities.GenericMethods -The element at loction: By.xpath: //button[@class='btn btn--action btn--reportBug'] is displayed
12:28:21.643 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //button[@class='btn btn--action btn--reportBug'] is Send Request
12:28:21.711 INFO  utilities.GenericMethods -The text: Send Request displayed is correct
12:28:21.711 INFO  utilities.GenericMethods -Waiting for a max: 2 sec for the element to be clickable
12:28:21.920 INFO  utilities.GenericMethods -Element clicked on the webpage
12:28:22.578 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@data-dojo-attach-point='_enteredEmailError'] is displayed
12:28:22.743 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@data-dojo-attach-point='_enteredEmailError'] is Please enter your email address
12:28:22.887 INFO  utilities.GenericMethods -The text: Please enter your email address displayed is correct
12:28:23.174 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@data-dojo-attach-point='_descriptionError'] is displayed
12:28:23.347 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@data-dojo-attach-point='_descriptionError'] is Please describe your issue
12:28:23.578 INFO  utilities.GenericMethods -The text: Please describe your issue displayed is correct
12:28:23.733 INFO  utilities.GenericMethods -The element at loction: By.xpath: //button[@class='btn btn--action btn--cancel btn--reportBug'] is displayed
12:28:23.843 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //button[@class='btn btn--action btn--cancel btn--reportBug'] is Cancel
12:28:23.968 INFO  utilities.GenericMethods -The text: Cancel displayed is correct
12:28:23.968 INFO  utilities.GenericMethods -Waiting for a max: 2 sec for the element to be clickable
12:28:24.508 INFO  utilities.GenericMethods -Element clicked on the webpage
12:28:24.956 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@data-dojo-attach-point='_enteredEmailError'] is displayed
12:28:25.007 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@data-dojo-attach-point='_enteredEmailError'] is Please enter your email address
12:28:25.081 INFO  utilities.GenericMethods -The text: Please enter your email address displayed is correct
12:28:25.120 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@data-dojo-attach-point='_descriptionError'] is displayed
12:28:25.158 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@id='uniqName_15_0']//h5 is displayed
12:28:25.164 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@data-dojo-attach-point='_descriptionError'] is Please describe your issue
12:28:25.241 INFO  utilities.GenericMethods -The text: Please describe your issue displayed is correct
12:28:25.282 INFO  utilities.GenericMethods -The element at loction: By.xpath: //button[@class='btn btn--action btn--cancel btn--reportBug'] is displayed
12:28:25.326 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //button[@class='btn btn--action btn--cancel btn--reportBug'] is Cancel
12:28:25.395 INFO  utilities.GenericMethods -The text: Cancel displayed is correct
12:28:25.395 INFO  utilities.GenericMethods -Waiting for a max: 2 sec for the element to be clickable
12:28:25.520 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@id='uniqName_15_0']//h5 is Enter your official email address to continue
12:28:25.810 INFO  utilities.GenericMethods -Element clicked on the webpage
12:28:26.042 INFO  utilities.GenericMethods -The text: Enter your official email address to continue displayed is correct
12:28:26.332 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@id='uniqName_15_0']//h5 is displayed
12:28:26.371 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@id='uniqName_15_0']//h5 is Enter your official email address to continue
12:28:26.561 INFO  utilities.GenericMethods -The text: Enter your official email address to continue displayed is correct
12:28:26.691 INFO  utilities.GenericMethods -The element at loction: By.xpath: //input[@class='input'] is displayed
12:28:26.854 INFO  utilities.GenericMethods -The element at loction: By.xpath: //input[@class='input'] is displayed
12:28:26.910 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //input[@class='input'] is 
12:28:26.969 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:27.094 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //input[@class='input'] is 
12:28:27.253 INFO  utilities.GenericMethods -The element at loction: By.xpath: //a[@class='btn btn--action btn--block'] is displayed
12:28:27.294 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //a[@class='btn btn--action btn--block'] is Login or Create a Team
12:28:27.367 INFO  utilities.GenericMethods -The text: Login or Create a Team displayed is correct
12:28:27.525 INFO  utilities.GenericMethods -The text:  displayed is correct
12:28:27.646 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@class='onboarding-sidebar'] is displayed
12:28:27.888 INFO  utilities.GenericMethods -Waiting for a max: 1 sec for the element to be send key
12:28:28.024 INFO  utilities.GenericMethods -Value Entered in the place holder
12:28:28.024 INFO  utilities.GenericMethods -Waiting for a max: 1 sec for the element to be clickable
12:28:28.236 INFO  utilities.GenericMethods -Element clicked on the webpage
12:28:28.319 INFO  utilities.GenericMethods -The element: By.xpath: //div[@class='errorMessage'] is displayed.
12:28:28.379 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@class='errorMessage'] is Enter a valid email address
12:28:28.444 INFO  utilities.GenericMethods -The field is cleared
12:28:28.486 INFO  utilities.GenericMethods -The element at loction: By.xpath: //a[@class='btn btn--action btn--block'] is displayed
12:28:28.660 INFO  utilities.GenericMethods -Waiting for a max: 1 sec for the element to be send key
12:28:28.672 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //a[@class='btn btn--action btn--block'] is Login or Create a Team
12:28:28.796 INFO  utilities.GenericMethods -The text: Login or Create a Team displayed is correct
12:28:28.835 INFO  utilities.GenericMethods -Value Entered in the place holder
12:28:28.836 INFO  utilities.GenericMethods -Waiting for a max: 1 sec for the element to be clickable
12:28:29.036 INFO  utilities.GenericMethods -Element clicked on the webpage
12:28:29.133 INFO  utilities.GenericMethods -The element: By.xpath: //div[@class='errorMessage'] is displayed.
12:28:29.168 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@class='errorMessage'] is Enter a valid email address
12:28:29.211 INFO  utilities.GenericMethods -The field is cleared
12:28:29.452 INFO  utilities.GenericMethods -Waiting for a max: 1 sec for the element to be send key
12:28:29.600 INFO  utilities.GenericMethods -Value Entered in the place holder
12:28:29.600 INFO  utilities.GenericMethods -Waiting for a max: 1 sec for the element to be clickable
12:28:29.765 INFO  utilities.GenericMethods -Element clicked on the webpage
12:28:29.845 INFO  utilities.GenericMethods -The element: By.xpath: //div[@class='errorMessage'] is displayed.
12:28:29.883 INFO  utilities.GenericMethods -THe text at locator: By.xpath: //div[@class='errorMessage'] is Enter a valid email address
12:28:29.944 INFO  utilities.GenericMethods -The field is cleared
12:28:29.990 INFO  utilities.GenericMethods -The element at loction: By.xpath: //div[@class='onboarding-sidebar'] is displayed
12:28:30.170 INFO  utilities.GenericMethods -Waiting for a max: 1 sec for the element to be send key
12:28:30.350 INFO  utilities.GenericMethods -Value Entered in the place holder
12:28:30.351 INFO  utilities.GenericMethods -Waiting for a max: 1 sec for the element to be clickable
12:28:30.359 INFO  utilities.GenericMethods -Waiting for a max: 1 sec for the element to be send key
